title,url,seendate,domain,NM_count,MO_count,ID_count,ND_count,SC_count,OH_count,ALL_RELEV_count,PA_count,AL_count,FL_count,IA_count,OR_count,NH_count,VA_count,AZ_count,KY_count,CT_count,USA_count,MI_count,KS_count,VT_count,RI_count,CA_count,ME_count,OK_count,IN_count,MS_count,NV_count,MT_count,TN_count,TX_count,GA_count,UT_count,HI_count,NE_count,MN_count,WI_count,CO_count,IL_count,WV_count,LA_count,AK_count,DE_count,NY_count,MD_count,WY_count,NC_count,SD_count,MA_count,NJ_count
Questionable Curriculum : Who Is Pushing Critical Race Theory On Our Children ? ,https://www.maciverinstitute.com/2021/08/questionable-curriculum-who-is-pushing-critical-race-theory-on-our-children/,20210810T161500Z,maciverinstitute.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Republicans unveil bill to ban federal funding of critical race theory,https://thehill.com/homenews/senate/567152-republicans-unveil-bill-to-ban-federal-funding-of-critical-race-theory,20210810T163000Z,thehill.com,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Jones : Vilification of critical race theory spreads fear , hate",https://www.telegraphherald.com/news/public_announcements/article_ec2f17ed-4d1d-5b94-bcea-7a619b8d57f8.html,20210810T164500Z,telegraphherald.com,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alabama teachers , students fear critical race theory resolution could hamper needed discussions",https://www.msn.com/en-us/money/careersandeducation/alabama-teachers-students-fear-critical-race-theory-resolution-could-hamper-needed-discussions/ar-AAN9T4W,20210810T171500Z,msn.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Former  woke  activist shares how she came to reject CRT | U . S . News,https://www.christianpost.com:443/news/former-woke-activist-shares-how-she-grew-to-reject-crt.html,20210810T173000Z,christianpost.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bonnie Jean Francois : Explaining CRT,https://www.havasunews.com/opinion/bonnie-jean-francois-explaining-crt/article_4272fb26-f9a1-11eb-a19a-ab9d813f45f2.html,20210810T180000Z,havasunews.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alveda King dissects Critical Race Theory and denounces the  woke white folk pushing it,https://www.bizpacreview.com/2021/08/10/alveda-king-dissects-critical-race-theory-and-denounces-the-woke-white-folks-pushing-it-1116391/,20210810T183000Z,bizpacreview.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Are Brownsburg 6th Graders Being Taught The Tenets Of CRT ? ,https://www.wibc.com/blogs/mock-n-rob/aare-brownsurg-6th-graders-being-taught-the-tenets-of-crt/,20210810T194500Z,wibc.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical race theory undermines America,https://www.washingtontimes.com:443/news/2021/aug/10/critical-race-theory-undermines-america/,20210810T203000Z,washingtontimes.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
More criticism leveled by Lodi School District parents over teaching of critical race theory,https://www.hngnews.com/lodi_enterprise/news/local/article_e7b73d2d-a70e-528c-9ba8-f729656c9010.html,20210810T203000Z,hngnews.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Questionable Curriculum : A Review Of Critical Race Theory In Wisconsin,https://www.maciverinstitute.com/2021/08/questionable-curriculum-a-review-of-critical-race-theory-in-wisconsin/,20210810T203000Z,maciverinstitute.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
News - The Sandstorm : The Hundred - Year Road To CRT,https://www.heartland.org/news-opinion/news/the-sandstorm-the-hundred-year-road-to-crt,20210810T211500Z,heartland.org,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOP senators push back on Dem  far - left  budget with amendments backing police , anti - critical race theory",https://www.foxnews.com/politics/gop-budget-amendments-police-critical-race-theory,20210810T213000Z,foxnews.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas Senate committee advances bill aimed at tackling  critical race theory  ,https://www.dallasnews.com/news/education/2021/08/10/texas-senate-committee-advances-bill-aimed-at-tackling-critical-race-theory/,20210810T213000Z,dallasnews.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical Race Theory in Public School,https://www.capemaycountyherald.com/opinion/article_f98e712e-f9ff-11eb-b1cc-23ab985f82c9.html,20210811T080000Z,capemaycountyherald.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"State College community , Penn State students analyze how critical race theory is taught on campus",https://www.collegian.psu.edu/news/campus/state-college-community-penn-state-students-analyze-how-critical-race-theory-is-taught-on-campus/article_ec0819e4-fa43-11eb-85cb-f7a017a1e1a9.html,20210811T084500Z,collegian.psu.edu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRT not taught in Erie , PA region , but locals still have questions",https://www.goerie.com/story/news/education/2021/08/11/crt-critical-race-theory-schools-erie-public-school-districts-pa-nwpa/7912739002/,20210811T094500Z,goerie.com,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRITICAL RACE THEORY : Black Mom Accuses Black Principal of Segregating Black Students,http://www.frontpagemag.com/point/2021/08/critical-race-theory-black-mom-accuses-black-daniel-greenfield/,20210811T100000Z,frontpagemag.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taking Critical Race Theory Bans to Court | RealClearPolitics,https://www.realclearpolitics.com/articles/2021/08/11/taking_critical_race_theory_bans_to_court_146221.html,20210811T100000Z,realclearpolitics.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PENNCREST School Board addresses critical race theory,https://www.meadvilletribune.com/news/penncrest-school-board-addresses-critical-race-theory/article_d586d374-fa23-11eb-9ec6-7b1cd6eaa1ee.html,20210811T113000Z,meadvilletribune.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Senate Passes $3 . 5 Trillion Budget Blueprint With Party - Line Vote After Caving To Amendments On CRT , Defunding Police",https://www.zerohedge.com/political/senate-passes-35-trillion-budget-party-line-vote-after-caving-amendments-critical-race,20210811T113000Z,zerohedge.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midlands Voices : Critical race theory is contrary to important Nebraska values,https://omaha.com/opinion/columnists/midlands-voices-critical-race-theory-is-contrary-to-important-nebraska-values/article_a8508c70-f9fa-11eb-ac3b-ff2967e3825c.html,20210811T130000Z,omaha.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Public Pulse : Nursing home staff deserve respect ; CRT debate,https://omaha.com/opinion/letters/the-public-pulse-nursing-home-staff-deserve-respect-crt-debate/article_3e46fefc-f6e1-11eb-a257-4b1dbefff149.html,20210811T130000Z,omaha.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dont confuse inclusion with critical race theory,https://www.heraldpalladium.com/opinion/letters_to_editor/dont-confuse-inclusion-with-critical-race-theory/article_2fff92f4-6a51-57d6-b314-587f6d49ea45.html,20210811T133000Z,heraldpalladium.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lakeview voices opposition to health standards , CRT",https://columbustelegram.com/news/local/lakeview-voices-opposition-to-health-standards-crt/article_9cb63347-6832-591e-9a34-a804910b6e78.html,20210811T144500Z,columbustelegram.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A More Perfect Union : Ensuring Critical Race Theory isnt Taught in Texas Public Schools,https://www.texaspolicy.com/a-more-perfect-union-ensuring-critical-race-theory-isnt-taught-in-texas-public-schools/,20210811T153000Z,texaspolicy.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbus discussion to break down Critical Race Theory and how it impacts Ohio schools,https://www.msn.com/en-us/news/us/columbus-discussion-to-break-down-critical-race-theory-and-how-it-impacts-ohio-schools/ar-AANccEh,20210811T153000Z,msn.com,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Group speaks against critical race theory in Willmar schools,https://www.willmarradio.com/news/group-speaks-against-critical-race-theory-in-willmar-schools/article_317c6ab2-faa2-11eb-a946-db46acd41761.html,20210811T153000Z,willmarradio.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parent arrested at Virginia school board meeting praises teacher  courageou resignation over CRT,https://www.foxnews.com/media/virginia-loudoun-school-board-meeting-parent-praises-teacher-resignation,20210811T153000Z,foxnews.com,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Live : Columbus Metropolitan Club discusses critical race theory,https://www.dispatch.com/story/news/education/2021/08/11/live-columbus-metropolitan-club-discusses-critical-race-theory/5566442001/,20210811T154500Z,dispatch.com,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
One Democrat Joins All GOP Senators Vote to Pass Anti - Critical Race Theory Amendment,https://www.theepochtimes.com/one-democrat-joins-all-gop-senators-vote-to-pass-anti-critical-race-theory-amendment_3943830.html,20210811T163000Z,theepochtimes.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Senate Republicans force Dems to vote on CRT , fracking , abortion and more in marathon  vote - a - rama  ",https://www.foxnews.com/politics/senate-republicans-democrats-vote-a-rama-amendments-reconciliation,20210811T163000Z,foxnews.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Leadless Endocardial LV Pacing : Another Way to Extend CRT Reach,https://www.medscape.com/viewarticle/956396,20210811T164500Z,medscape.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rowan Superintendent discusses Critical Race Theory,https://www.wmky.org/post/rowans-superintendent-discusses-critical-race-theory,20210811T164500Z,wmky.org,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Manchin Only Democrat to Join Republicans in Vote to Ban Critical Race Theory Funding,https://www.newsweek.com/joe-manchin-only-democrat-join-republicans-vote-ban-critical-race-theory-funding-1618429,20210811T171500Z,newsweek.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Republicans Extract Wins on Critical Race Theory , Immigration , Out of Senate Budget Fight",https://www.breitbart.com/politics/2021/08/11/republicans-critical-race-theory-immigration-senate-budget/,20210811T171500Z,breitbart.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical race theory in Manitowoc : Rally held at Lincoln High School,https://www.htrnews.com/story/news/education/2021/08/11/critical-race-theory-manitowoc-rally-lincoln-high-school/5389541001/,20210811T174500Z,htrnews.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Senate passes Cotton amendment to defund Critical Race Theory,https://www.localmemphis.com/article/news/politics/arkansas-senator-tom-cotton-amendment-to-defund-critical-race-theory-passed-by-senate/527-d9c6771f-b6b8-478f-823c-096fbcbd0b26,20210811T174500Z,localmemphis.com,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U . S . Senator Tom Cotton Introduces Amendment to Fight Critical Race Theory in Schools – Senate Republicans and One Democrat Approved the Amendment,https://goldrushcam.com/sierrasuntimes/index.php/news/u-s-world/32046-u-s-senator-tom-cotton-introduces-amendment-to-fight-critical-race-theory-in-schools-senate-republicans-and-one-democrat-approved-the-amendment,20210811T174500Z,goldrushcam.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Critical race theory not taught at Prior Lake Savage Area Schools , officials say",https://www.swnewsmedia.com/prior_lake_american/news/education/critical-race-theory-not-taught-at-prior-lake-savage-area-schools-officials-say/article_8f7774e3-60b8-59ad-b044-e352a8de2bbe.html,20210811T180000Z,swnewsmedia.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
School board approves ban on Critical Race Theory and mandatory indoor mask wearing,https://pasoroblesdailynews.com/school-board-approves-ban-on-critical-race-theory-and-mandatory-indoor-mask-wearing/131004/,20210811T180000Z,pasoroblesdailynews.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senate Outlaws Federal Spending for Teaching Critical Race Theory,https://www.kmaj1440.com/news/senate-outlaws-federal-spending-for-teaching-critical-race-theory/,20210811T180000Z,kmaj1440.com,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ricketts , 22 senators among those endorsing resolution to curb critical race theory at UNL",https://kearneyhub.com/news/local/education/ricketts-22-senators-among-those-endorsing-resolution-to-curb-critical-race-theory-at-unl/article_6a058dd2-fddd-5ec6-b9bf-96bee596ffd0.html,20210811T181500Z,kearneyhub.com,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warning : Critical Race Theory May be Endemic in Idaho Schools,https://newsradio1310.com/warning-critical-race-theory-may-be-endemic-in-idaho-schools/,20210811T190000Z,newsradio1310.com,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senate passes Cotton amendment banning federal funds for teaching CRT,https://www.msn.com/en-us/news/politics/senate-passes-cotton-amendment-banning-federal-funds-for-teaching-crt/ar-AANd3yq,20210811T191500Z,msn.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Shapiro masterfully breaks down critical race theory on real time with Bill Maher -- Society Child -- Sott . net,https://www.sott.net/article/456739-Ben-Shapiro-masterfully-breaks-down-critical-race-theory-on-real-time-with-Bill-Maher,20210811T194500Z,sott.net,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ricketts , Orr Speak Up About CRT At University Of Nebraska",https://www.kios.org/post/ricketts-orr-speak-about-crt-university-nebraska,20210811T194500Z,kios.org,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRT town hall attracts 65 Vermonters in Brattleboro,http://www.truenorthreports.com/crt-town-hall-attracts-65-vermonters-in-brattleboro,20210811T200000Z,truenorthreports.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"While Complaining About  Woke Politics , Hawley Offers Critical Race Theory Ban",https://truthout.org/articles/while-complaining-about-woke-politics-hawley-offers-critical-race-theory-ban/,20210811T200000Z,truthout.org,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD Woki - Leaks drops new post on Critical Race Theory instruction at USD,http://dakotawarcollege.com/sd-woki-leaks-drops-new-post-on-critical-race-theory-instruction-at-usd/,20210811T201500Z,dakotawarcollege.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
  Profile in courage : Loudoun County teacher resigns with an impassioned plea against CRT to board,https://www.bizpacreview.com/2021/08/11/profile-in-courage-loudoun-county-teacher-resigns-with-an-impassioned-plea-against-crt-to-board-1116857/,20210811T203000Z,bizpacreview.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paso Robles school board approves ban on  specific elements  of critical race theory teachings,https://www.kcbx.org/post/paso-robles-school-board-approves-ban-specific-elements-critical-race-theory-teachings,20210811T204500Z,kcbx.org,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Pompeo pledges he  will never support  critical race theory,https://www.foxnews.com/politics/mike-pompeo-will-never-support-critical-race-theory,20210811T210000Z,foxnews.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Courageous Teacher BLASTS Notorious Loudon County School Board Over Trans and CRT Policies . Then She Refuses to Play Along . ,https://pjmedia.com/news-and-politics/victoria-taft/2021/08/11/courageous-teacher-blasts-notorious-loudon-county-school-board-over-trans-and-crt-policies-then-she-refuses-to-play-along-n1468681,20210811T214500Z,pjmedia.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trump judges keep whining about cancel culture and critical race theory . ,https://slate.com/news-and-politics/2021/08/trump-judges-cancel-culture-critical-race-theory.html,20210811T220000Z,slate.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nebraska Governor , 22 State Senators Back Anti - CRT Resolution in Public University System",https://www.theepochtimes.com/nebraska-governor-22-state-senators-back-anti-crt-resolution-in-public-university-system_3943606.html,20210811T221500Z,theepochtimes.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jim Pillen resolution opposing critical race theory divides NU regents,https://norfolkdailynews.com/state/nebraska/jim-pillens-resolution-opposing-critical-race-theory-divides-nu-regents/article_582e79e6-853e-56e9-b9b1-c27bd6a472f2.html,20210812T074500Z,norfolkdailynews.com,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commentary : Jill Richardson - Dial down the panic about what critical race theory really isnt,https://www.myjournalcourier.com/opinion/article/Commentary-Jill-Richardson-Dial-down-the-16381465.php,20210812T094500Z,myjournalcourier.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midlands Voices : Critical race theory deepened racial understanding for our UNO class,https://omaha.com/opinion/columnists/midlands-voices-critical-race-theory-deepened-racial-understanding-for-our-uno-class/article_3361f1ea-f920-11eb-9ee4-2b541136bd46.html,20210812T104500Z,omaha.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Public Pulse : Omaha , join the climate fight ; CRT debate ; Kind act",https://omaha.com/opinion/letters/the-public-pulse-omaha-join-the-climate-fight-crt-debate-kind-act/article_964f5e5e-f949-11eb-bb16-4b2a1e17973b.html,20210812T104500Z,omaha.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  Special Report  All - Star panel on critical race theory , infrastructure bill",https://www.foxnews.com/transcript/special-report-all-star-panel-on-critical-race-theory-1t-infrastructure-bill,20210812T111500Z,foxnews.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Critical race theory debate heats up in legislative hearing,https://madison.com/wsj/news/local/govt-and-politics/critical-race-theory-debate-heats-up-in-legislative-hearing/article_95b3d205-0a5f-5568-a84b-753e5530dace.html,20210812T111500Z,madison.com,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairfax County confronts critical race theory,https://www.washingtonexaminer.com/opinion/fairfax-county-confronts-critical-race-theory,20210812T113000Z,washingtonexaminer.com,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical Race Theory rejects Martin Luther King dream,https://www.americanthinker.com/blog/2021/08/critical_race_theory_rejects_martin_luther_kings_dream.html,20210812T120000Z,americanthinker.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
School Board Bans  Fatally Flawed  Critical Race Theory :  Just Garbage  ,https://redstate.com/mike_miller/2021/08/11/school-board-bans-fatally-flawed-critical-race-theory-just-garbage-n424982,20210812T120000Z,redstate.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senate PASSES Anti - CRT Bill – the Votes Show the REAL Marxists in Power – Investment Watch,https://www.investmentwatchblog.com/senate-passes-anti-crt-bill-the-votes-show-the-real-marxists-in-power/,20210812T130000Z,investmentwatchblog.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Meet Bettina Love , A Critical Race Theorist Coming To A School Near You",https://thefederalist.com/2021/08/12/meet-bettina-l-love-a-critical-race-theorist-coming-to-a-school-near-you/,20210812T133000Z,thefederalist.com,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
